occurences,year,artist
2518,2008,Philipp Poisel
2520,2007,Hellyeah
2520,2010,Warpaint
2531,1999,Cher
2536,2008,Trapt
2538,2001,Pinback
2540,2008,Peter Bradley Adams
2541,2011,Billie the Vision & the Dancers
2541,2014,The Unicorns
2542,2010,Thievery Corporation
2544,2009,Friendly Fires
2546,2002,Richard Ashcroft
2548,2010,The Cinematic Orchestra
2549,2014,Antony and the Johnsons
2550,2003,OutKast
2550,2008,Hercules and Love Affair
2551,2007,blessthefall
2553,2014,Thomas Newman
2557,2007,Balkan Beat Box
2557,2008,Eagles of Death Metal
2557,2008,Within Temptation
2557,2012,Alan Jackson
2558,2009,The Kooks
2559,2002,dredg
2559,2013,Sun Kil Moon
2570,2007,All That Remains
2570,2009,Wu-Tang Clan
2571,2008,In This Moment
2572,1991,Enigma
2573,1999,Choking Victim
2573,2008,Theory of a Deadman
2576,2010,Jimi Hendrix
2579,2005,Aerosmith
2580,2006,Windsor For The Derby
2586,2001,Opeth
2588,2005,Broadcast
2588,2008,Flogging Molly
2590,2009,Blur
2591,2006,Feist
2591,2007,The Rakes
2592,2008,Fujiya & Miyagi
2595,2009,Beck
2596,2008,Children of Bodom
2599,2002,Gob
2602,2004,Bebel Gilberto
2603,2017,Deep Forest
2604,2005,The Cardigans
2606,2012,Brooks & Dunn
2607,2007,KT Tunstall
2609,2014,Jason Mraz
2611,2005,3 Doors Down
2613,2007,65daysofstatic
2613,2009,MSTRKRFT
2614,1997,The Gathering
2614,2001,Rob Zombie
2615,2009,Asher Roth
2620,2007,Kate Havnevik
2620,2009,AFI
2621,2002,De-Phazz
2624,2009,Real Estate
2627,2007,Josh Ritter
2628,2011,T. Rex
2629,1994,Jimi Hendrix
2633,2014,Ska-P
2634,2006,Keane
2635,1977,Steely Dan
2635,2006,Birdy Nam Nam
2636,1994,Ween
2638,1992,Bathory
2640,2005,Lifehouse
2641,2007,Dario Marianelli
2644,2001,Aerosmith
2646,2011,mewithoutYou
2647,2006,Portugal. The Man
2647,2007,\u00d3lafur Arnalds
2650,2006,McFly
2651,2009,Jamie T
2651,2011,Pearl Jam
2658,1996,Red Snapper
2658,2013,Kyau vs. Albert
2663,2007,St. Vincent
2665,2006,Rocky Votolato
2668,2009,Basement Jaxx
2669,2006,Junior Boys
2670,1987,U2
2670,1989,Beastie Boys
2673,2006,Andrew Bird
2674,2012,Alter Bridge
2675,2008,Eluveitie
2680,1995,Misfits
2688,2000,Iron Maiden
2688,2006,Hoobastank
2688,2014,Miike Snow
2689,2000,Richard Ashcroft
2693,2007,Symphony X
2695,2009,Boys Noize
2698,2010,Sigue Sigue Sputnik
2699,2005,The Presets
2700,2001,Dimmu Borgir
2700,2004,Sia
2702,2001,Stereo Total
2704,2006,Laibach
2704,2007,Enrique Iglesias
2705,2008,Kaiser Chiefs
2709,2007,The Black Dahlia Murder
2715,2007,Manu Chao
2718,2007,Placebo
2720,2003,Animal Collective
2723,1979,Public Image Ltd.
2724,2006,Thelonious Monk
2724,2008,Gotan Project
2728,2004,Guano Apes
2731,2010,Brett Dennen
2732,2014,Drowning Pool
2733,2009,Anberlin
2736,2014,Mike Oldfield
2737,2007,Anberlin
2737,2010,Whitechapel
2738,2009,Enter Shikari
2739,2013,Billie Myers
2740,2007,Kate Voegele
2741,2010,Lifehouse
2743,1983,M\u00f6tley Cr\u00fce
2746,1965,The Rolling Stones
2746,2007,Moving Mountains
2747,1992,Dr. Dre
2747,2010,Efterklang
2748,2008,Eyes Set to Kill
2749,2009,Brand New
2750,2008,Avantasia
2751,2005,The American Analog Set
2751,2008,Jurassic 5
2751,2014,OutKast
2752,2007,Enter Shikari
2755,1984,Echo & the Bunnymen
2755,1997,Queen
2757,2006,Man Man
2758,2006,Peeping Tom
2759,1995,The Presidents of the United States of America
2769,2000,Pearl Jam
2772,1992,Nirvana
2777,2007,Au Revoir Simone
2780,2007,R\u00f3is\u00edn Murphy
2786,2009,The Tragically Hip
2786,2010,Usher
2786,2016,Roxy Music
2788,2013,Factory Floor
2788,2013,Franz Ferdinand
2791,1998,Shpongle
2792,2006,Katie Melua
2794,2009,The Asteroids Galaxy Tour
2800,2011,Calvin Harris
2800,2014,My Chemical Romance
2804,2006,Neko Case
2808,2005,Department of Eagles
2814,1990,Nine Inch Nails
2814,2008,Wilco
2815,2006,Moby
2816,1994,Suede
2817,2006,The Decemberists
2818,2004,The Hives
2824,1994,NOFX
2827,2001,Symphony X
2827,2006,Lemon Jelly
2828,2002,Moby
2828,2003,Ulrich Schnauss
2830,2002,Orishas
2832,2005,Nevermore
2832,2010,Gotan Project
2834,1998,Gary Allan
2835,2009,Steely Dan
2838,1992,Jimmy Buffett
2839,2009,Devin Townsend Project
2841,2006,Sparta
2842,1999,Marc Anthony
2842,2003,Matt Wertz
2843,2009,Atlas Sound
2847,2009,Mississippi John Hurt
2850,2009,Horse Feathers
2853,2010,Alborosie
2855,1996,Gillian Welch
2855,2007,The Academy Is...
2857,2012,Nickel Creek
2859,2008,Scars on Broadway
2859,2012,Billy Bragg
2860,2004,Hird
2860,2005,Modeselektor
2862,2007,50 Cent
2865,2001,Alison Krauss & Union Station
2867,2008,The Highwaymen
2871,2003,Rise Against
2872,2012,Bomfunk MC's
2880,1999,Insane Clown Posse
2882,2003,The Cinematic Orchestra
2882,2004,Aphex Twin
2883,2006,KT Tunstall
2884,2010,Danny Elfman
2889,2008,The Cure
2890,2011,Future Islands
2891,2011,Wiley
2892,1997,Travis
2893,2006,All Shall Perish
2898,2003,Beyonc\u00e9
2898,2008,Calexico
2898,2011,The Smiths
2901,2013,Eminem
2904,2008,Radio Moscow
2904,2009,Dead Man's Bones
2907,2004,Massive Attack
2914,2003,Loreena McKennitt
2914,2010,Miike Snow
2915,2003,Atlantic Starr
2920,1997,Symphony X
2920,2007,Velvet Revolver
2923,2009,Emery
2924,2005,Fischerspooner
2925,2007,Aereogramme
2926,2004,Soulwax
2928,2001,Fatboy Slim
2934,2013,Parkway Drive
2937,2013,T-Bone Walker
2938,1997,Nick Cave & The Bad Seeds
2939,2005,Lil' Wayne
2942,2000,Ska-P
2942,2004,Aliz\u00e9e
2943,2005,Thrice
2943,2019,Tiger Lou
2945,2009,Busta Rhymes
2946,1978,Kate Bush
2946,2003,Ozzy Osbourne
2946,2004,NOFX
2947,2006,Primus
2947,2014,Madonna
2949,1997,Cream
2954,2002,1200 Micrograms
2957,2002,Aerosmith
2957,2002,Sleater-Kinney
2960,1984,The Bangles
2963,1997,Faith No More
2963,2008,Arch Enemy
2963,2008,The Jesus and Mary Chain
2967,2007,A Skylit Drive
2967,2014,Erasure
2970,2000,Jesse Cook
2974,1992,Olivia Newton-John
2975,2005,Fiona Apple
2975,2014,Chaka Demus & Pliers
2976,2010,Plushgun
2977,2007,Forever the Sickest Kids
2978,2009,The Cars
2979,2008,Mariah Carey
2986,2002,Sparta
2987,2004,Alter Bridge
2988,2008,The Offspring
2989,2009,Boyz II Men
2992,2001,New Order
2997,1983,Carly Simon
2997,2007,Jay-Z
2997,2009,Keri Hilson
3001,2012,Paradise Lost
3001,2014,Billy Talent
3003,1998,Less Than Jake
3006,1980,The Cure
3006,1994,Massive Attack
3008,2006,Eagles of Death Metal
3012,1967,Captain Beefheart & His Magic Band
3012,1997,Shania Twain
3012,2003,The Clash
3014,2013,The Alan Parsons Project
3016,2019,The Joy Formidable
3017,2005,Gang Gang Dance
3019,2000,Mark Knopfler
3019,2008,Sonic Syndicate
3020,1975,Fleetwood Mac
3020,2000,Mogwai
3023,2005,Lindsay Lohan
3023,2009,Zero 7
3027,2008,Okkervil River
3027,2012,Bad Brains
3032,2008,Conor Oberst
3032,2013,The National
3034,2004,Matt Wertz
3034,2007,Yeah Yeah Yeahs
3035,2005,Reel Big Fish
3036,2002,Jazzanova
3036,2010,The Radio Dept.
3036,2013,Muddy Waters
3039,1998,Lagwagon
3040,2006,NOFX
3040,2009,Melanie
3041,2007,Mick Jagger
3041,2010,Best Coast
3045,2004,Stars
3045,2006,Hybrid
3046,2012,Godsmack
3048,2014,UB40
3055,2008,\u00d3lafur Arnalds
3056,2006,Phil Ochs
3057,2010,Avenged Sevenfold
3059,2001,Simon & Garfunkel
3060,2007,The Crystals
3064,2014,Corey Hart
3066,2006,Brett Dennen
3069,1982,Misfits
3070,2007,Insane Clown Posse
3072,2007,Black Eyed Peas
3075,2005,Tori Amos
3076,1996,Ronan Hardiman
3079,1996,Orbital
3079,2009,Them Crooked Vultures
3083,2002,Tricky
3088,2004,Junior Boys
3088,2007,Kamelot
3090,2009,Train
3091,1987,Descendents
3091,2011,Bob Welch
3092,1984,Depeche Mode
3094,2002,Ces\u00e1ria \u00c9vora
3094,2011,Sniff 'n' the Tears
3094,2013,The Black Crowes
3096,2009,The Animals
3097,2002,Origin
3102,1990,Megadeth
3104,1985,The Velvet Underground
3104,2006,John Legend
3106,2008,Wolf Parade
3107,2006,Anberlin
3108,2007,Bloc Party
3109,2006,P.O.D.
3113,2000,EVE 6
3114,2006,The Strokes
3115,1994,Portishead
3115,2008,Sigur R\u00f3s
3116,2009,Newton Faulkner
3117,2006,Patrick Watson
3120,1988,Enya
3124,2002,System of a Down
3124,2011,Destroyer
3125,1994,In Flames
3125,2002,3 Doors Down
3129,2005,of Montreal
3130,2002,G. Love & Special Sauce
3133,2002,Pante\u00f3n Rococ\u00f3
3134,1984,Sade
3135,2006,Trentem\u00f8ller
3135,2008,Flobots
3136,2008,All That Remains
3137,2009,Kaiser Chiefs
3139,1997,311
3143,2001,Los Rodr\u00edguez
3143,2002,Blackalicious
3146,2003,Jane's Addiction
3146,2008,The Sword
3146,2011,Gary Allan
3148,2012,Jamie Cullum
3152,1993,PJ Harvey
3154,2013,N.W.A
3160,2009,Lila Downs
3160,2009,Steel Panther
3164,2019,Tom Petty and The Heartbreakers
3166,2005,Okkervil River
3169,2004,DragonForce
3171,2006,Amon Amarth
3173,2009,Biffy Clyro
3174,1989,Galaxie 500
3176,2006,Ensiferum
3180,2008,David Archuleta
3181,2009,Raised Fist
3182,2016,Trivium
3183,2003,The Strokes
3187,2002,The Distillers
3188,1997,Primus
3189,2008,James Morrison
3199,2013,Herman's Hermits
3202,2006,Slightly Stoopid
3208,2004,Destiny's Child
3209,2011,Breaking Benjamin
3210,2001,Desiderii Marginis
3210,2016,L7
3212,2010,Kenny Rogers & Dolly Parton
3213,1995,Faith No More
3213,2006,Mayday Parade
3213,2008,Mogwai
3214,2012,alt-J
3217,1995,Ben Folds Five
3217,2001,Broken Social Scene
3219,2007,Ashanti
3219,2009,Julian Plenti
3220,2007,Nick Cave & Warren Ellis
3220,2008,The Notwist
3223,1988,Cazuza
3224,2000,ATB
3225,1995,Don Henley
3225,2004,Finntroll
3235,2002,Nada Surf
3238,2000,Era
3239,2008,Scooter
3243,2010,James Blake
3246,2011,Breathe Carolina
3248,2003,Soldiers of Jah Army
3248,2005,Bayside
3261,2007,Basshunter
3262,2010,Gerry Rafferty
3264,1998,Refused
3267,2006,Tenacious D
3267,2010,Sufjan Stevens
3269,2003,Children of Bodom
3270,2007,Glen Hansard
3271,2009,Seasick Steve
3273,2007,Joan Jett and the Blackhearts
3275,2008,Cancer Bats
3278,2005,The Stooges
3280,2004,The Avett Brothers
3285,2009,Set Your Goals
3287,2006,Yeah Yeah Yeahs
3290,2007,Grizzly Bear
3291,2000,Bebel Gilberto
3292,1997,Yo La Tengo
3294,2007,Ludovico Einaudi
3298,2005,Katie Melua
3300,2006,Bat for Lashes
3303,2001,Devin Townsend
3304,2003,The Black Dahlia Murder
3305,2006,Beach House
3307,2000,Lara Fabian
3309,1988,Queensr\u00ffche
3309,2008,You Me at Six
3312,2001,Enigma
3313,2006,Foo Fighters
3313,2009,50 Cent
3314,2001,Rival Schools
3314,2007,Toni Braxton
3315,2004,Astrix
3316,2000,Steely Dan
3316,2010,Mayer Hawthorne
3322,2013,The Notorious B.I.G.
3327,2014,Fatboy Slim
3333,2008,The New Pornographers
3336,2009,I Set My Friends on Fire
3337,2008,Thrice
3337,2013,Jagged Edge
3340,2006,Luis Fonsi
3344,1982,Supertramp
3345,2012,The Ark
3346,2002,Muse
3348,2001,Black Rebel Motorcycle Club
3349,1989,The Stone Roses
3357,2004,Sugarland
3359,2008,David Cook
3370,2008,Craig David
3372,1994,Sting
3375,2010,Randy Houser
3383,2009,David Bowie
3385,2000,D'Angelo
3390,2010,Peaches & Herb
3393,1980,Dead Kennedys
3393,2007,Samael
3398,2009,Thrice
3401,2004,Megadeth
3403,1997,Jimmy Soul
3404,2004,Gretchen Wilson
3409,1994,Ace of Base
3410,2000,OutKast
3411,2002,Siouxsie and the Banshees
3411,2007,Electric Wizard
3412,1975,Blue \u00d6yster Cult
3414,2000,Air
3414,2011,Nightwish
3417,2003,Three Days Grace
3424,2003,The Rocket Summer
3424,2012,Musiq
3425,2003,Britney Spears
3425,2013,Ennio Morricone
3426,1995,Ben Harper
3427,2009,Vitalic
3429,2002,Rage Against the Machine
3432,2008,AutoKratz
3435,2007,As I Lay Dying
3437,1997,Mogwai
3438,2011,Eyes Set to Kill
3440,2009,Dope
3442,2004,Drowning Pool
3443,1989,Queen
3443,2009,Iron & Wine
3446,2005,Meshuggah
3446,2014,Damian Marley
3449,2001,Avenged Sevenfold
3453,2005,Seeed
3454,2011,Bobby Brown
3456,1968,Creedence Clearwater Revival
3456,2002,Wilco
3472,2005,Max\u00efmo Park
3475,1999,ATB
3484,1997,The Crystal Method
3484,2007,Travis Tritt
3486,2002,Unwritten Law
3486,2007,Kylie Minogue
3491,2006,Wolfmother
3498,2007,Biffy Clyro
3499,1984,The Cure
3503,2007,Elvis Costello & The Attractions
3505,2008,Mindless Self Indulgence
3510,2008,Edguy
3513,2012,Spice Girls
3514,1984,Bananarama
3516,2009,Jack Pe\u00f1ate
3517,2007,Devin Townsend
3524,2002,The Format
3524,2009,OneRepublic
3526,2013,Five Finger Death Punch
3529,2005,The Offspring
3530,2007,Caribou
3533,2006,Ginuwine
3535,2002,...And You Will Know Us by the Trail of Dead
3537,2006,Augustana
3539,2000,The Cult
3541,2005,Hyde
3546,2007,Parkway Drive
3547,1971,Townes Van Zandt
3548,2000,Rage Against the Machine
3551,1996,Penguin Cafe Orchestra
3552,2005,Gym Class Heroes
3555,2007,Sigur R\u00f3s
3558,1987,Pixies
3560,2010,Ray LaMontagne
3563,1991,Temple of the Dog
3564,2002,En Vogue
3567,1993,Neil Young
3573,1992,Blind Melon
3574,1976,Creedence Clearwater Revival
3576,2007,Feel
3577,2012,Kate Bush
3578,2008,Jack's Mannequin
3580,2002,Symphony X
3584,2004,Mylo
3586,2003,Rufus Wainwright
3587,1997,Dimmu Borgir
3588,2007,Newton Faulkner
3596,2010,Crystal Castles
3599,2011,Johnny Cash
3600,2005,Cream
3602,2006,Peaches
3602,2011,God Is An Astronaut
3606,2013,A Fine Frenzy
3609,1994,The Cardigans
3611,2011,Hollywood Undead
3612,2000,Thomas Newman
3613,2007,Streetlight Manifesto
3617,1994,Blur
3617,1998,Propellerheads
3617,2003,Rage Against the Machine
3620,2006,Tom Waits
3621,1998,Pulp
3622,2007,The Good, the Bad & the Queen
3624,2010,Versailles
3626,2009,Silversun Pickups
3630,2003,Yeah Yeah Yeahs
3635,2004,Gustavo Santaolalla
3635,2006,Klaxons
3641,2001,Damian Marley
3646,1999,Orishas
3654,2014,Slick Rick
3659,2000,3 Doors Down
3660,2011,Vanessa Carlton
3665,1967,PJ Harvey
3666,1990,Slayer
3666,2011,Gabriel & Dresden
3667,2002,Chevelle
3667,2006,Senses Fail
3669,2000,Pain of Salvation
3669,2010,Ou Est Le Swimming Pool
3670,2004,311
3678,2006,Soda Stereo
3682,2006,Gotan Project
3693,2002,Thrice
3693,2009,The Turtles
3696,2013,Crash Test Dummies
3699,2005,Orishas
3700,2010,M83
3704,2006,Naughty By Nature
3704,2010,Hindi Zahra
3705,2010,We Are the Fallen
3706,2006,Gustavo Cerati
3707,2014,Go West
3710,2017,Camera Obscura
3721,2007,Yeasayer
3728,2008,Job for a Cowboy
3728,2008,Whitechapel
3729,2011,As I Lay Dying
3730,2005,Trivium
3733,1970,Crosby, Stills, Nash & Young
3740,2004,Fountains of Wayne
3748,1970,Nick Drake
3752,1992,Nine Inch Nails
3761,2005,Ojos de Brujo
3763,2008,Celtic Woman
3769,2006,Combichrist
3771,1991,Primus
3772,2005,Wilco
3776,2004,Pixies
3777,2009,Straight No Chaser
3782,2014,Matt Costa
3788,2008,From First to Last
3789,1992,Amorphis
3789,2003,Funeral for a Friend
3790,2008,Ra Ra Riot
3790,2009,Placebo
3793,2003,Cursive
3793,2012,Simply Red
3795,2008,Emil\u00edana Torrini
3797,1994,Syd Barrett
3798,2003,The Kills
3799,2008,Metronomy
3802,2009,Korpiklaani
3802,2012,The Vaccines
3803,2003,Groundation
3806,2000,Goldfinger
3807,1998,Marilyn Manson
3808,2011,Rodrigo y Gabriela
3810,2008,The Cardigans
3812,2010,Fiona Apple
3813,2012,Gavin DeGraw
3814,1998,Morcheeba
3814,2008,Senses Fail
3815,2005,Shakira
3817,2008,M.I.A.
3820,2014,Billy Idol
3828,2001,Rammstein
3830,1997,blink-182
3832,2009,Damien Rice
3835,1993,Michael Nyman
3835,2012,Destiny's Child
3837,2000,PJ Harvey
3838,1999,Bloodhound Gang
3840,2009,James Morrison
3845,1992,Anathema
3848,2008,Born Ruffians
3848,2011,Alter Bridge
3853,1991,Pixies
3853,2014,The Cat Empire
3858,2012,George Michael
3861,2006,Bring Me the Horizon
3863,2006,Rhapsody
3864,2009,Noisettes
3872,2008,Lisa Hannigan
3875,2007,Celtic Woman
3877,2009,Brooks & Dunn
3879,2007,Foals
3880,2006,Tokyo Police Club
3880,2007,Lisa Gerrard
3882,2004,Ryan Adams
3884,1999,Muse
3885,2002,Plain White T's
3897,2011,Big Punisher
3897,2012,Architecture in Helsinki
3899,2006,The Beatles
3900,2007,Delta Spirit
3902,2009,Wolfmother
3903,2008,Plain White T's
3912,2016,Underoath
3913,2004,Damien Rice
3915,2007,The Cat Empire
3919,1994,Pavement
3921,1994,Dream Theater
3921,2010,White Rabbits
3924,2002,Broken Social Scene
3924,2005,Combichrist
3928,1997,The Mighty Mighty Bosstones
3933,2000,Apocalyptica
3933,2009,The Weepies
3940,2001,Dead Kennedys
3944,2001,Thrice
3946,2001,Shpongle
3950,2010,Jos\u00e9 Padilla
3951,2003,Coheed and Cambria
3954,1979,The Cure
3954,2006,Booka Shade
3959,2013,Olive
3967,1994,Tori Amos
3977,2006,The Raconteurs
3978,2007,Beastie Boys
3982,2004,Jos\u00e9 Gonz\u00e1lez
3987,2007,Dear and the Headlights
3988,2012,We Were Promised Jetpacks
3992,2007,The Moldy Peaches
3994,2007,Klaxons
3995,2008,Phil Collins
4004,2006,Fat Freddy's Drop
4008,2010,Mogwai
4013,2014,Balkan Beat Box
4014,1997,En Vogue
4017,2008,Death Cab for Cutie
4023,2019,Tunng
4026,2005,Los Pericos
4028,1999,Jimmy Eat World
4037,2005,Sonic Syndicate
4044,2002,Conjure One
4046,1989,Whitesnake
4050,2007,Bruce Springsteen
4054,2007,Secondhand Serenade
4061,2012,Doves
4065,2005,Kamelot
4067,1994,blink-182
4067,2008,Santigold
4069,2005,Era
4070,2007,Sara Bareilles
4071,1999,Beastie Boys
4071,2008,Amos Lee
4072,2003,Matt Nathanson
4081,2005,Faith No More
4087,2006,The Devil Wears Prada
4092,2012,Dry the River
4094,2009,The Antlers
4106,2005,The Kills
4111,2011,Rory Gallagher
4115,2002,DJ Shadow
4115,2005,Tristan Prettyman
4115,2009,Pinback
4128,2013,Neneh Cherry
4131,2004,Bebe
4131,2008,Digitalism
4132,2009,August Burns Red
4140,2014,Britney Spears
4143,2008,Beyonc\u00e9
4153,2008,Blood Red Shoes
4157,2009,Eminem
4158,2012,Melody Gardot
4169,2010,Toby Keith
4171,2006,Rob Zombie
4171,2008,Forever the Sickest Kids
4175,2005,Amber Pacific
4185,2014,Mariza
4188,2007,Sea Wolf
4195,2000,Gorillaz
4204,2009,Julian Casablancas
4212,2002,Mandy Moore
4213,2002,India.Arie
4217,2007,Bowerbirds
4218,2014,Zac Brown Band
4224,2018,The Gaslight Anthem
4227,2013,Billy Talent
4228,2007,Sun Kil Moon
4235,1986,Misfits
4237,2010,Diddy - Dirty Money
4244,2007,Skindred
4249,2011,Blondie
4250,2003,Black Eyed Peas
4253,2007,Jurassic 5
4262,2000,NOFX
4263,2004,Anna Ternheim
4264,2004,Era
4264,2011,The Moody Blues
4271,2001,Bonobo
4274,2004,KT Tunstall
4277,2006,Nelly Furtado
4283,2007,Pulp
4290,2014,The Heavy
4296,1974,Supertramp
4297,2005,Shout Out Louds
4298,2002,Beth Orton
4299,1995,2 Unlimited
4299,2009,The Pussycat Dolls
4305,2013,Bastille
4318,2014,Chris Young
4321,2003,Placebo
4322,2006,Jos\u00e9 Gonz\u00e1lez
4323,2009,Black Eyed Peas
4324,2007,Rank 1
4329,2005,As I Lay Dying
4334,2005,The Black Dahlia Murder
4335,2010,All Time Low
4336,2001,Air
4339,2005,Franz Ferdinand
4345,1991,Brooks & Dunn
4346,1996,Nick Cave & The Bad Seeds
4348,2009,Testament
4353,2013,Billy Currington
4356,2009,PANTyRAiD
4366,2005,Ryan Adams & The Cardinals
4373,2005,Jamie Cullum
4375,2004,Zero 7
4378,2002,Coheed and Cambria
4385,2007,Flight of the Conchords
4390,2007,Air
4392,2004,Westside Connection
4405,2005,Architecture in Helsinki
4406,2008,Black Tide
4425,2007,Architecture in Helsinki
4426,2008,Goldfrapp
4427,2005,The Veronicas
4433,2008,The Asteroids Galaxy Tour
4441,2002,Joe Strummer and the Mescaleros
4446,2014,Emil\u00edana Torrini
4449,2002,Amon Amarth
4451,2015,Jamie Cullum
4460,2006,Robbie Williams
4461,2000,The Who
4463,2009,Patrick Watson
4466,1998,HammerFall
4470,2012,.38 Special
4473,2006,Caliban
4475,2008,Peter & Gordon
4475,2014,Kings of Convenience
4476,1998,Black Star
4477,2005,Paramore
4481,2007,Shantel
4482,1993,Steel Pulse
4482,2007,Menomena
4491,2000,Smash Mouth
4495,2006,Kimya Dawson
4497,2009,Demi Lovato
4505,1996,Descendents
4506,2008,Jenny Lewis
4514,1993,Fugazi
4514,2004,65daysofstatic
4520,2005,Eminem
4523,1998,Rob Zombie
4533,2004,Kanye West
4534,2011,Londonbeat
4536,2013,Shakira
4537,2005,Miranda Lambert
4539,2005,M\u00f6tley Cr\u00fce
4539,2009,Black Joe Lewis & The Honeybears
4544,2014,D12
4547,2005,Great Lake Swimmers
4551,2000,Cat Power
4553,2017,Air
4555,2004,The Libertines
4565,2013,Killswitch Engage
4567,2009,Every Avenue
4568,2005,Xavier Rudd
4570,2003,Apocalyptica
4574,2007,Kings of Convenience
4580,2003,Blockhead
4583,2008,Ace Hood
4584,2012,Garbage
4585,2006,Lisa Gerrard
4589,1985,Megadeth
4589,2018,Fleet Foxes
4590,2004,Marilyn Manson
4596,2007,Chromeo
4602,1997,Live
4602,2005,Children of Bodom
4603,1995,PJ Harvey
4603,2003,Sufjan Stevens
4606,2002,Bonobo
4617,2009,Sub Focus
4620,2002,Something Corporate
4624,2000,Animal Collective
4625,2004,Feist
4644,2012,Underoath
4645,2006,Dashboard Confessional
4647,2006,Lamb of God
4648,2012,Mumford & Sons
4651,2007,Within Temptation
4666,1997,Portishead
4671,2010,Dropkick Murphys
4680,2012,The Chills
4685,2004,Blonde Redhead
4687,2009,Clint Mansell
4692,2003,Alan Jackson
4692,2005,Nine Black Alps
4695,2007,Bright Eyes
4703,2006,In Flames
4712,2001,Alkaline Trio
4712,2010,Four Year Strong
4719,2010,Wild Nothing
4720,2004,Ariel Pink's Haunted Graffiti
4738,2003,Puddle of Mudd
4742,2009,Demon Hunter
4745,2010,Liars
4756,1999,In Flames
4756,2005,The Subways
4768,2005,Imogen Heap
4775,1989,Operation Ivy
4783,1999,Guster
4787,2001,Ladytron
4790,2007,Okkervil River
4790,2009,Boys Like Girls
4799,1994,Nick Drake
4802,2008,MGMT
4806,2003,As I Lay Dying
4812,2003,Lonestar
4816,2019,Foo Fighters
4820,2004,Telefon Tel Aviv
4825,2010,Ke$ha
4831,2001,Ben Folds
4831,2010,Jorge Drexler
4834,1997,The Meters
4836,2004,K-OS
4836,2019,The Cure
4842,2006,Taylor Swift
4849,2011,Pendulum
4850,2006,Air
4855,2010,Erykah Badu
4856,2005,Arch Enemy
4856,2007,Soundgarden
4858,2010,Suicide Commando
4859,2003,Mogwai
4860,2008,Eels
4862,2006,Boys Night Out
4869,1997,Radiohead
4870,2009,Five Finger Death Punch
4872,2010,Cobra Starship
4876,2011,Devendra Banhart
4880,2005,DANGERDOOM
4884,1999,Bright Eyes
4886,2010,Of Mice & Men
4892,2000,Tears for Fears
4893,2008,Cinderella
4904,2018,Ra Ra Riot
4912,2013,Hole
4925,2011,Elton John
4926,2014,Black Sheep
4931,1982,Violent Femmes
4935,2009,Dierks Bentley
4936,1990,Primus
4952,1994,The Offspring
4953,1999,Nevermore
4957,2011,April Stevens
4964,2009,A Place to Bury Strangers
4969,2002,Rob Zombie
4974,2010,Booka Shade
4976,2007,Chris Cornell
4981,2001,Tenacious D
4987,2004,The Streets
4988,2010,Kate Nash
4995,2010,Sara Bareilles
5000,2009,Neko Case
5001,2011,Kelly Clarkson
5024,2004,Beastie Boys
5033,2003,Jay-Z
5033,2005,The National
5038,2001,Sin Bandera
5042,1995,Everclear
5048,2014,The Kinks
5050,2010,Chelsea Grin
5061,2003,Stars
5061,2009,Monsters of Folk
5061,2010,Amos Lee
5061,2012,Calle 13
5062,2017,Eluveitie
5065,2011,Florence + the Machine
5078,2010,CocoRosie
5087,2010,Dum Dum Girls
5090,2011,Massive Attack
5092,1997,Cornershop
5096,2005,Hinder
5115,1996,DJ Shadow
5118,2004,Matisyahu
5121,2004,Eagles of Death Metal
5125,2011,Local H
5126,1998,Billy Bragg & Wilco
5129,2006,The Format
5132,2004,Antony and the Johnsons
5133,2011,Crystal Castles
5142,2003,Chris Cagle
5149,2009,Fanfarlo
5149,2009,Manchester Orchestra
5158,2005,Huey Lewis & The News
5159,2007,Yelle
5160,1986,The Smiths
5160,2013,ZZ Top
5164,2005,Kaiser Chiefs
5165,2000,Nickel Creek
5166,2006,The Rapture
5174,2014,Blur
5176,2002,Hatebreed
5180,2009,Franz Ferdinand
5181,2012,Billy Currington
5184,2005,Fat Freddy's Drop
5193,2008,The All-American Rejects
5195,1983,Huey Lewis & The News
5195,2002,Opeth
5198,1997,Ben Folds Five
5198,2013,Eric Church
5199,2008,Atlas Sound
5204,1998,Dixie Chicks
5212,2006,Mastodon
5217,1999,Grandaddy
5219,2006,Enigma
5221,2012,Brokencyde
5227,2009,St. Vincent
5228,2007,Fair to Midland
5229,2002,Iron Maiden
5230,2012,Sia
5231,2002,The Kinks
5240,2011,Scatman John
5245,2006,Ludovico Einaudi
5250,2004,Iron & Wine
5257,2007,Rogue Wave
5260,1995,Neutral Milk Hotel
5263,1994,Helloween
5266,2006,Julieta Venegas
5278,1995,NOFX
5284,2008,Bloc Party
5287,2010,Flying Lotus
5291,2002,Weezer
5291,2007,Melody Gardot
5292,2004,Elliott Smith
5296,2006,Clint Mansell
5297,1998,Moloko
5301,2012,Thrice
5303,2011,Mindless Self Indulgence
5305,2013,Devendra Banhart
5309,2007,Lloyd
5321,2002,Xploding Plastix
5324,2013,Josh Groban
5328,2005,Iron & Wine
5329,1992,New Order
5335,2006,Albert Hammond, Jr.
5341,2002,Nine Inch Nails
5351,2008,Greg Laswell
5356,2001,T\u00e9l\u00e9popmusik
5365,2013,C\u0153ur de Pirate
5366,2009,Moderat
5367,2007,Two Gallants
5368,2009,Imogen Heap
